CustNum,Name,Sex,Age,State,Income,Clicks,LastSpend,Purchases,Spend
5814,Nicole Lindsey,female,27,NSW,70000,936,$1864.04,4,$2008.60
5815,Christopher Peters,male,48,NSW,160000,34,$237.46,14,$2817.50
5816,Alexander Ross,male,33,VIC,60000,893,$3868.48,9,$1034.00
5817,Natalie Stone,female,59,VIC,30000,372,$480.44,3,$892.00
5818,Yvette Mcdowell,female,21,QLD,80000,476,$1578.42,7,$2950.00
5819,Stephanie Carter,female,69,ACT,140000,984,$8988.84,19,$4489.20
5820,Nicole Williams,female,20,NSW,60000,283,$1209.83,9,$1689.10
5821,Timothy Butler,male,43,WA,100000,588,$3522.12,12,$1835.20
5822,John Gould,male,30,VIC,90000,558,$3010.69,11,$1203.50
5823,Tyler Newton,male,21,NSW,140000,745,$2951.69,8,$2486.00
5824,Ryan Black,male,32,NSW,160000,946,$10224.37,22,$2642.50
5825,Gabriela Hall,female,45,VIC,90000,903,$3657.15,9,$3102.40
5826,Miss Jacqueline Smith MD,female,19,VIC,90000,735,$3978.92,11,$2760.80
5827,Elizabeth Stephens,female,35,NSW,160000,673,$7338.39,22,$5066.60
5828,Patricia Ramos,female,49,VIC,60000,348,$1418.80,9,$2091.90
5829,Nancy Wright,female,29,VIC,120000,150,$1168.20,16,$3133.90
5830,Paul Peterson,male,72,QLD,30000,48,$54.36,3,$455.40
5831,Lauren Gonzalez,female,64,NSW,90000,540,$1278.18,5,$2973.60
5832,Anthony Avery,male,43,NSW,90000,599,$2881.49,10,$1480.45
5833,Tammy Carpenter,female,17,VIC,90000,422,$1857.22,9,$2794.40
5834,Karen Goodman,female,32,NSW,90000,753,$3069.98,9,$3318.00
5835,Kyle Hamilton,male,73,QLD,60000,589,$1275.77,5,$1025.00
5836,Travis Mays,male,37,QLD,120000,330,$2156.22,13,$1856.30
5837,Dana Andrews,female,70,SA,40000,966,$993.05,3,$1272.70
5838,Brandon Williams,male,42,QLD,60000,954,$2052.05,5,$1183.00
5839,Trevor Berry,male,66,VIC,60000,502,$2180.69,9,$905.00
5840,Crystal Long,female,73,NSW,50000,719,$1274.43,4,$1747.20
5841,Deanna Brown,female,31,NSW,90000,83,$314.86,8,$3346.00
5842,Phillip Glenn,male,71,NSW,20000,804,$1194.74,3,$417.60
5843,Steven Andrade,male,17,NSW,120000,317,$2563.90,17,$2230.60
5844,Brittney Haley,female,48,QLD,160000,60,$415.68,14,$5321.40
5845,Rebecca Garcia,female,53,WA,160000,621,$6036.12,20,$4733.40
5846,Ricky Norris,male,43,VIC,50000,542,$940.37,4,$816.85
5847,Daniel Rodriguez,male,44,NSW,50000,909,$2797.45,7,$974.95
5848,Joshua Wood,male,29,SA,60000,757,$2343.67,7,$869.00
5849,Lisa Murphy,female,32,VIC,80000,48,$166.66,7,$2367.50
5850,Melissa Mclaughlin,female,17,NSW,40000,49,$144.16,6,$1125.80
5851,Elizabeth Romero,female,33,WA,50000,151,$339.00,5,$1729.60
5852,Michael Colon,male,57,ACT,140000,397,$2670.62,14,$2453.00
5853,Jennifer Yates,female,72,VIC,30000,758,$699.25,2,$990.00
5854,Richard Bowers,male,42,NSW,80000,441,$956.09,5,$1521.00
5855,Tamara Burns,female,16,NSW,160000,239,$2703.57,23,$4591.30
5856,Rebecca Figueroa,female,38,NSW,60000,744,$2048.98,6,$1886.70
5857,Juan Mathis,male,61,TAS,80000,852,$2978.59,7,$1549.60
5858,Shawn Jenkins,male,32,NSW,60000,864,$1353.02,4,$1115.00
5859,Kathryn Snyder,female,67,NSW,20000,213,$161.03,2,$685.30
5860,Thomas Charles,male,46,VIC,50000,785,$1422.81,4,$784.55
5861,Dr. Marilyn Schroeder MD,female,68,QLD,20000,255,$232.56,2,$650.30
5862,Melissa Morse,female,51,QLD,40000,210,$395.64,4,$1171.30
5863,Kelly Carr,female,41,QLD,140000,987,$6363.19,13,$4218.30
5864,Benjamin Hicks,male,25,NSW,40000,478,$785.83,4,$635.60
5865,Stephanie English,female,30,NSW,90000,954,$4872.56,11,$2858.80
5866,Mr. Ernest Marshall,male,56,NSW,80000,796,$3900.40,10,$1324.70
5867,Susan Woods,female,17,QLD,20000,562,$281.00,1,$662.90
5868,Darius Miranda,male,72,VIC,40000,217,$633.21,6,$596.40
5869,Crystal Gonzalez,female,20,QLD,20000,56,$29.23,2,$726.60
5870,Melinda Wilson,female,46,VIC,90000,21,$121.91,11,$2514.40
5871,Kelly Massey,male,57,VIC,50000,725,$953.38,3,$912.05
5872,Edward Wang,male,36,QLD,50000,926,$2303.43,5,$940.10
5873,Mackenzie Brock,female,68,VIC,20000,454,$361.38,2,$767.20
5874,Bryan Walker,male,32,NSW,50000,341,$605.27,4,$894.20
5875,Amy Warren,female,16,NSW,140000,336,$3085.82,19,$5160.00
5876,Jade Andrews,female,24,QLD,40000,20,$41.92,4,$1463.80
5877,Keith Powers,male,37,QLD,30000,569,$641.83,3,$510.40
5878,Tina Ferguson,female,26,TAS,30000,362,$511.51,3,$886.00
5879,Mary Cooley,female,72,NSW,140000,1000,$7819.00,16,$3964.60
5880,Christina Reese,female,38,NSW,90000,60,$181.44,6,$3236.80
5881,Jordan Shelton,male,32,QLD,100000,149,$481.27,7,$1411.20
5882,Jamie Garner,male,38,VIC,100000,842,$5965.57,15,$1649.60
5883,Aaron Campos,male,17,QLD,120000,69,$267.86,8,$2040.60
5884,Dr. Shannon Bennett DDS,female,44,WA,30000,959,$1352.19,3,$961.00
5885,Thomas Howard,male,70,NSW,80000,0,$0.00,1,$1077.70
5886,Mary Murphy,female,63,SA,120000,46,$187.40,8,$4118.10
5887,Bryan Lowe DVM,male,17,NSW,60000,286,$718.15,5,$981.00
5888,Robert Rivera,male,68,QLD,160000,128,$1050.62,17,$2135.00
5889,Margaret Ware,female,61,NSW,70000,328,$877.07,6,$2180.20
5890,Lisa Cole,female,70,WA,90000,293,$825.38,6,$2696.40
5891,Adam Brown,male,68,QLD,140000,596,$4935.48,17,$2552.00
5892,Gary Jones,male,29,NSW,120000,964,$8057.11,17,$1700.50
5893,Richard Sims,male,33,VIC,120000,546,$4006.55,15,$1829.70
5894,Stephanie Moran,female,58,QLD,80000,549,$2830.64,11,$2602.50
5895,Emily Brown,female,45,VIC,120000,957,$8165.12,18,$3862.80
5896,Maria Rios,female,69,QLD,160000,338,$1976.62,12,$4650.10
5897,Adam Flynn,male,55,SA,50000,295,$384.98,3,$940.10
5898,Melissa Shaw,female,36,NSW,20000,811,$725.03,2,$676.90
5899,Mary Coleman,female,56,ACT,70000,492,$2484.85,11,$1810.60
5900,Michael Robinson,male,34,WA,70000,620,$3172.54,11,$1086.75
5901,Joseph Barnes,male,25,VIC,160000,916,$5070.98,12,$2495.00
5902,Robert Sanchez,male,36,VIC,30000,582,$596.26,3,$643.50
5903,Jeremy Oconnor,male,62,NSW,80000,954,$3739.68,8,$1261.00
5904,Alicia Chambers,female,19,ACT,90000,757,$3546.17,10,$2436.00
5905,David Doyle,male,47,QLD,140000,173,$1376.91,16,$1949.20
5906,Victoria Ashley,female,29,NSW,70000,135,$628.90,10,$2024.00
5907,Thomas Burton,male,56,VIC,100000,137,$346.61,5,$1348.80
5908,Cheryl Kennedy,female,47,NT,20000,934,$820.99,2,$653.80
5909,Justin Sherman,male,71,NSW,60000,729,$2921.83,8,$1147.00
5910,Chase Adkins,male,68,QLD,90000,440,$2302.74,11,$1328.20
5911,Matthew Maldonado,male,28,VIC,140000,639,$3726.01,12,$1953.60
5912,David Harris,male,33,NSW,50000,862,$2799.34,7,$756.50
5913,Robert Schmidt,male,72,NSW,100000,732,$1917.84,6,$1692.80
5914,Roger Schmidt,male,22,VIC,140000,0,$0.00,1,$2461.80
5915,Justin Barrett,male,42,ACT,120000,949,$7869.11,17,$1698.60
5916,Mary Marshall,female,71,NSW,20000,605,$883.30,3,$709.10
5917,Randy Abbott,male,60,WA,20000,121,$124.02,3,$334.00
5918,Matthew Robinson,male,26,NSW,80000,820,$4122.96,11,$1372.80
5919,Maria Alexander,female,53,VIC,140000,108,$686.45,13,$3534.60
5920,Nicole Miller,female,63,VIC,140000,563,$2222.72,8,$4583.80
5921,Eric Carlson,male,49,NSW,90000,36,$202.99,11,$1477.55
5922,Adam Wilson,male,37,NSW,120000,832,$5935.49,15,$1651.10
5923,Vicki Keith,female,63,QLD,140000,448,$1658.94,8,$4932.10
5924,Kevin Martinez,male,45,SA,20000,830,$717.95,2,$386.80
5925,Michelle Harper,female,41,NSW,160000,975,$7207.20,15,$5443.90
5926,Paul Shelton,male,45,QLD,100000,210,$905.10,9,$1491.20
5927,Walter Grimes,male,67,NSW,140000,186,$1847.54,20,$2090.00
5928,Tiffany Melton,female,59,SA,50000,652,$894.87,3,$1601.60
5929,Robin Avila,female,64,NSW,40000,756,$2195.42,6,$1250.60
5930,Candice Macias,female,48,NSW,160000,236,$2373.22,20,$4057.20
5931,Melissa White,female,35,NSW,100000,57,$300.39,11,$3273.60
5932,Isaac Brown,male,70,VIC,100000,650,$4400.50,14,$1380.80
5933,April Young,female,73,QLD,140000,468,$3583.94,16,$4484.90
5934,Benjamin Russell,male,32,NSW,30000,572,$744.74,3,$586.30
5935,John Miller,male,70,NSW,70000,188,$913.30,10,$1193.70
5936,Maria Brown,female,50,VIC,30000,597,$1249.22,5,$1115.00
5937,Natalie Elliott,female,31,VIC,80000,498,$1346.59,6,$2520.00
5938,Latoya Odonnell,female,58,QLD,70000,818,$3243.78,8,$2398.00
5939,Marisa Stanley,female,40,QLD,30000,87,$131.67,3,$878.00
5940,Patrick Duke,male,26,NSW,90000,20,$52.74,5,$1425.35
5941,Paul Miller,male,38,QLD,20000,898,$749.83,2,$456.00
5942,Patricia Krause,female,37,WA,90000,469,$1506.90,7,$3116.40
5943,Melissa Cochran,female,69,NSW,100000,351,$2555.28,15,$3574.30
5944,Thomas James,male,60,ACT,20000,489,$594.62,3,$397.60
5945,Joshua Rosales,male,36,VIC,80000,535,$1596.44,6,$1158.30
5946,Michael Collins,male,20,NSW,160000,561,$5120.81,19,$2535.00
5947,Abigail Miller,female,18,NSW,30000,599,$939.83,4,$1056.00
5948,Ashley Frazier,female,16,TAS,60000,655,$2843.36,9,$1900.00
5949,Natalie Baker,female,46,SA,90000,926,$2591.87,6,$3141.60
5950,Paige Brown,female,68,VIC,30000,441,$722.36,4,$1193.00
5951,Zachary Mills,male,59,NSW,160000,711,$3572.06,11,$2525.00
5952,James Mathews MD,male,53,QLD,70000,208,$839.38,8,$924.60
5953,Jose Garner,male,34,NSW,140000,431,$3017.00,14,$2472.80
5954,David Edwards,male,32,NSW,40000,821,$2428.52,6,$701.40
5955,Vanessa Jones,female,30,NSW,160000,796,$4495.81,12,$4537.40
5956,Teresa Melton,female,25,ACT,80000,958,$2287.70,5,$2537.50
5957,Carol Hanson,female,39,NSW,20000,329,$468.82,3,$824.60
5958,Natasha Robbins,female,53,VIC,30000,412,$339.28,2,$991.00
5959,Kristen Brown,female,19,NSW,140000,583,$5178.79,18,$4343.00
5960,Jennifer Walker,female,67,NSW,70000,313,$1121.79,8,$2508.00
5961,Bradley Smith,male,37,WA,60000,503,$1647.83,7,$1054.00
5962,Marissa Thomas,female,20,NSW,160000,976,$5715.46,12,$4993.10
5963,Paula Carlson,female,32,QLD,40000,673,$1227.55,4,$1056.90
5964,Mr. Adam Humphrey,male,31,NSW,140000,237,$1785.08,15,$2098.80
5965,Phillip Holloway Jr.,male,72,NSW,60000,259,$1151.51,9,$1123.00
5966,Lori Webster,female,16,QLD,100000,175,$971.25,11,$3546.40
5967,John Waller,male,72,NT,20000,557,$602.67,3,$355.60
5968,Amanda Hester,female,27,VIC,50000,698,$1694.39,5,$1764.80
5969,Michael Lambert,male,26,NSW,80000,78,$227.45,6,$1379.30
5970,Mackenzie Castro,female,30,SA,40000,126,$193.28,4,$1140.10
5971,Katrina Waters,female,52,QLD,90000,0,$0.00,1,$2293.20
5972,Sarah Anderson,female,63,VIC,80000,696,$2680.99,8,$2130.00
5973,Christina Rojas,female,46,TAS,160000,22,$188.85,16,$5394.90
5974,Isaac Mcintyre,male,31,NSW,70000,486,$1541.11,7,$1007.40
5975,Laura Key,female,22,QLD,100000,951,$3090.75,7,$2777.60
5976,Kayla Guerrero,female,57,VIC,100000,853,$6137.34,15,$2907.80
5977,Katherine Walker,female,28,SA,50000,525,$1526.44,6,$1784.00
5978,Michael Jones,male,26,NSW,60000,773,$2439.59,7,$899.00
5979,Brian Barrett,male,53,VIC,120000,307,$1779.37,12,$2169.80
5980,Sonya Dawson,female,60,VIC,40000,816,$1326.82,4,$1476.80
5981,Erika Morris,female,62,ACT,90000,37,$165.83,9,$2301.60
5982,Jessica Ortiz,female,61,NSW,70000,685,$1476.86,5,$1808.40
5983,Nicholas Davis,male,31,QLD,160000,755,$8292.92,22,$2545.00
5984,Christopher Owens,male,32,QLD,80000,149,$719.97,10,$1058.20
5985,Dawn Simmons,female,31,QLD,140000,319,$2952.03,19,$4080.70
5986,Sarah Elliott,female,23,NSW,30000,964,$1409.85,3,$923.00
5987,Kevin Ramos,male,72,VIC,90000,783,$3100.68,8,$1386.20
5988,Dr. Sarah James,female,57,VIC,20000,922,$705.33,2,$745.50
5989,Beth Cochran,female,38,NSW,30000,636,$1120.95,4,$1071.00
5990,William Nguyen,male,68,NSW,120000,372,$1153.94,7,$2257.20
5991,Brooke Lopez,female,19,NSW,40000,885,$1886.82,5,$1318.20
5992,Michael Fisher,male,70,NSW,30000,574,$1175.27,5,$464.75
5993,Todd Bennett,male,34,ACT,50000,985,$2105.44,5,$883.15
5994,Shannon Riley,female,18,NSW,20000,370,$271.95,2,$649.60
5995,Kevin Leblanc,male,18,NSW,20000,148,$146.52,2,$425.60
5996,Christine Martin,female,38,VIC,40000,494,$494.99,2,$1228.50
5997,Lynn Scott,female,23,NSW,90000,622,$1752.17,6,$2752.40
5998,Nichole Gardner,female,73,NSW,20000,793,$725.60,2,$771.40
5999,April Payne,female,58,NSW,160000,614,$6906.27,23,$4155.20
6000,David Townsend,male,47,TAS,50000,208,$575.12,6,$865.30
6001,Dr. Lauren Cain,female,33,QLD,60000,3,$7.96,4,$2004.50
6002,Gregory Olson,male,29,NSW,90000,563,$1550.50,6,$1494.95
6003,Miss Tracy Moore,female,19,NSW,60000,619,$1832.86,6,$2097.60
6004,Cheyenne Smith,female,61,VIC,60000,610,$2615.07,9,$2236.30
6005,Janet Wright,female,51,VIC,100000,983,$6817.11,14,$3041.10
6006,Nicole Taylor,female,17,QLD,160000,998,$9085.79,19,$5390.00
6007,Robin Wilson,female,52,SA,30000,679,$1138.68,4,$1021.00
6008,Heather Miranda,female,52,QLD,40000,702,$1332.40,4,$1314.30
6009,Sarah Medina,female,29,WA,90000,164,$531.36,7,$2732.80
6010,Tracy Potter,female,38,SA,60000,990,$3474.90,8,$1812.60
6011,Chad Miles,male,64,NSW,90000,497,$2097.84,9,$1445.65
6012,Donald Graham,male,60,NSW,30000,682,$1215.32,4,$447.15
6013,Kristie Chaney,female,28,QLD,70000,209,$973.63,10,$2508.00
6014,Jeffrey Adams,male,49,NSW,70000,134,$335.80,5,$1210.95
6015,Robert Chavez,male,69,NSW,20000,493,$645.34,3,$432.40
6016,Miguel Andrews,male,47,NSW,120000,26,$160.37,12,$1926.60
6017,Phillip Beasley,male,27,NSW,60000,214,$592.57,6,$805.00
6018,Michael Murray,male,40,WA,70000,450,$1121.40,5,$1373.10
6019,Michael Casey,male,45,QLD,140000,576,$3532.03,13,$2279.20
6020,Johnny Jenkins,male,71,ACT,40000,17,$50.52,6,$761.60
6021,Taylor Perez,female,39,NSW,60000,796,$1700.26,5,$1544.70
6022,David Scott,male,41,VIC,120000,482,$2599.91,11,$1894.30
6023,Lindsay White,female,65,NSW,140000,778,$6524.31,17,$4661.20
6024,Sabrina Carson,female,71,SA,160000,795,$8764.08,22,$5345.90
6025,Joanna Miller,female,18,QLD,50000,966,$2721.70,6,$1713.60
6026,Nancy Baird,female,45,QLD,90000,691,$3153.03,10,$2828.00
6027,Gwendolyn Dunn,female,34,VIC,40000,908,$1741.54,4,$1528.80
6028,Heather Krause,female,32,QLD,50000,544,$1067.60,4,$1444.80
6029,Debra Day,female,17,NSW,80000,993,$3324.56,7,$2940.00
6030,Brandi Phillips,female,30,TAS,30000,305,$379.27,3,$985.00
6031,Christina Jones,female,69,NSW,120000,787,$6832.73,18,$3548.30
6032,Thomas English MD,male,50,ACT,60000,439,$1748.98,8,$1027.00
6033,Kristen Wood,female,40,SA,40000,499,$503.99,3,$1258.40
6034,Stacey French,female,16,NSW,40000,331,$842.73,6,$1376.70
6035,Courtney Stewart,female,40,VIC,100000,749,$5493.91,15,$3186.80
6036,Wayne Robertson,male,34,QLD,140000,808,$7912.74,20,$1920.60
6037,Michele Hunt,female,30,NSW,100000,538,$3149.99,12,$3100.00
6038,Jamie Holt,female,50,VIC,100000,9,$33.80,7,$2991.50
6039,Amanda Porter,female,43,NSW,120000,444,$2147.18,10,$3226.40
6040,Raymond Walker,male,43,VIC,40000,642,$1544.65,5,$655.90
6041,Amy Conner,female,68,QLD,80000,38,$82.84,5,$2792.50
6042,Michael Bowers,male,43,ACT,160000,704,$8036.86,23,$2632.50
6043,Willie Mcdaniel,male,44,WA,140000,50,$338.45,14,$2125.20
6044,Robert Freeman,male,17,NSW,40000,810,$1662.12,5,$793.10
6045,Julie Deleon,female,50,VIC,90000,77,$396.05,11,$2273.60
6046,Dawn Collins,female,50,NSW,100000,949,$5594.36,12,$2529.60
6047,Lisa Montoya,female,45,VIC,160000,192,$2116.61,22,$4586.40
6048,Jared Oliver,male,71,NSW,80000,312,$819.94,6,$1223.30
6049,Troy Parker,male,29,NSW,30000,901,$906.86,3,$467.50
6050,Marissa Scott,female,24,SA,70000,798,$2742.73,7,$1944.80
6051,Jeremy Valencia,male,71,NSW,100000,102,$399.33,8,$1576.00
6052,Samuel Stephenson,male,71,NSW,70000,1000,$4056.50,9,$1085.60
6053,Alexandra Morris,female,54,TAS,30000,683,$1493.72,5,$912.00
6054,Michael Rodriguez,male,45,ACT,100000,36,$117.54,7,$1673.60
6055,Patrick Thomas,male,21,VIC,140000,625,$6475.00,21,$1817.20
6056,Sandra Mccullough,female,26,NSW,50000,305,$499.44,4,$1582.40
6057,Nicole Howard,female,62,NSW,70000,980,$2466.17,6,$2310.00
6058,Kyle Hartman,male,70,NSW,50000,654,$2436.15,8,$786.25
6059,Sara Pena,female,28,QLD,160000,866,$9706.13,23,$5713.40
6060,Ricky Ortiz,male,33,WA,70000,875,$2943.06,7,$1124.70
6061,Susan King,female,59,NSW,140000,955,$8423.10,18,$3526.00
6062,Amanda Lane,female,56,QLD,120000,637,$3134.04,10,$3922.00
6063,Tony Roman,male,33,NSW,90000,621,$3071.16,10,$1481.90
6064,Laura Williams,female,60,NSW,120000,350,$1295.70,8,$3833.20
6065,Daniel Miller DDS,male,39,NSW,30000,856,$1343.06,4,$616.00
6066,Ronald Riggs,male,21,WA,40000,603,$1725.79,6,$560.70
6067,Rick Green,male,47,NSW,50000,858,$2962.24,7,$973.25
6068,William Benjamin,male,33,NSW,50000,354,$1173.51,7,$844.05
6069,Kathleen Bradshaw,female,54,NSW,90000,258,$861.46,7,$2573.20
6070,Mr. David Kelly,male,69,ACT,70000,751,$3135.80,9,$1198.30
6071,Dean Moreno,male,23,QLD,140000,236,$1698.26,15,$2120.80
6072,Justin Howe,male,34,VIC,70000,688,$2285.19,7,$1077.55
6073,Logan Foster,male,27,SA,50000,69,$183.20,6,$817.70
6074,Christina Thompson,female,55,VIC,60000,534,$1621.22,7,$1831.60
6075,Rhonda Malone,female,54,NSW,70000,23,$88.23,8,$2222.00
6076,Randy Mccoy,male,51,VIC,40000,408,$1005.31,5,$784.70
6077,Diane Fleming,female,39,ACT,80000,933,$4851.60,11,$2470.00
6078,Jasmine Mills,female,43,NSW,20000,951,$734.17,2,$669.90
6079,Alexis Logan,female,59,NSW,50000,63,$126.47,4,$1820.80
6080,Daniel Thompson,male,34,VIC,30000,824,$1739.05,5,$569.25
6081,William Bautista,male,28,NSW,20000,306,$292.23,2,$362.80
6082,Luis Guerrero DDS,male,38,VIC,50000,276,$798.33,6,$765.85
6083,Connor Schultz,male,48,QLD,160000,265,$1676.92,13,$2030.00
6084,Sarah Tucker,female,36,NSW,70000,776,$3329.82,9,$1909.60
6085,Sara Lee,female,23,NSW,80000,933,$4642.61,10,$2260.00
6086,Peter Horne,male,59,QLD,90000,470,$1624.32,7,$1160.00
6087,Robert Wood,male,19,VIC,60000,29,$100.31,7,$1095.00
6088,Renee Smith,female,62,SA,70000,138,$678.13,10,$1839.20
6089,William Thornton,male,70,NSW,40000,61,$122.37,4,$627.20
6090,Jennifer Mcgee,female,20,QLD,50000,648,$2157.84,7,$1360.00
6091,Olivia Johnson,female,52,NSW,70000,522,$1397.65,6,$1887.60
6092,Erika Smith,female,53,NSW,80000,327,$837.12,6,$2592.50
6093,Mark Murray,male,19,SA,90000,80,$460.08,12,$1309.35
6094,Lee Murphy,male,34,QLD,100000,656,$1712.16,6,$1488.00
6095,Jessica Wells,female,45,NSW,70000,196,$834.86,9,$2435.40
6096,Monica Joseph,female,36,NSW,140000,458,$3664.46,16,$4699.90
6097,Laura Hunt,female,50,NSW,50000,16,$53.12,6,$1710.40
6098,Brianna Jordan,female,32,NSW,140000,665,$4999.47,15,$4304.30
6099,Thomas Wilson,male,64,VIC,20000,853,$868.35,3,$467.60
6100,Elizabeth Mckee,female,67,NSW,160000,616,$5765.76,19,$4434.50
6101,Kayla Hall,female,27,NSW,40000,352,$595.58,4,$1374.10
6102,Cynthia Schaefer,female,39,NSW,20000,922,$1035.41,3,$577.50
6103,Maureen Williams,female,70,VIC,30000,191,$407.69,5,$1058.00
6104,Megan Adams,female,56,NSW,160000,331,$1676.18,11,$5154.80
6105,Nicole Fernandez,female,72,QLD,120000,419,$1877.96,9,$3648.20
6106,Jorge Adams,male,53,WA,50000,658,$2212.53,7,$756.50
6107,Regina Garcia,female,68,QLD,160000,921,$8583.72,19,$4468.80
6108,Mrs. Felicia Reeves DVM,female,30,VIC,160000,593,$4032.40,14,$4635.40
6109,Eric Robinson,male,73,NSW,50000,715,$2436.36,7,$915.45
6110,Rebecca Simpson,female,62,SA,40000,375,$860.25,5,$1393.60
6111,Victoria Jones,female,42,VIC,160000,173,$1289.89,15,$3954.30
6112,Jeffery Sexton,male,64,QLD,30000,640,$1101.12,4,$507.10
6113,Tiffany Jones,female,68,QLD,120000,302,$1998.64,14,$3933.10
6114,Michael Hernandez,male,35,NSW,80000,7,$32.56,8,$1498.90
6115,Jennifer Patton,female,65,VIC,30000,868,$717.40,2,$1012.00
6116,Jodi Wong,female,68,VIC,60000,428,$1851.53,9,$1805.00
6117,William Wilson,male,55,NSW,140000,166,$1309.57,16,$2169.20
6118,Jacob Norris,male,31,SA,100000,233,$914.53,8,$1446.40
6119,Danny Guerrero,male,37,VIC,80000,900,$2962.80,7,$1150.50
6120,Nicholas King,male,22,NSW,120000,370,$3043.62,17,$1730.90
6121,Melissa Morrow,female,68,WA,90000,852,$3787.99,9,$2466.80
6122,Curtis Pierce,male,38,QLD,60000,373,$1505.06,9,$1056.00
6123,Sara Pope,female,54,NSW,120000,863,$5400.65,13,$3407.70
6124,Susan White,female,19,NSW,30000,755,$826.73,3,$990.00
6125,Theresa Johnson,female,27,NSW,20000,32,$45.82,3,$800.10
6126,Sarah Thornton,female,54,NSW,90000,609,$2228.03,8,$2478.00
6127,Barbara Davis,female,62,QLD,140000,568,$2107.28,8,$4196.80
6128,Anthony Green,male,55,ACT,20000,825,$1202.03,3,$450.40
6129,Ricardo Vega,male,64,NSW,100000,608,$1583.84,6,$1537.60
6130,Joel Moody,male,46,NSW,120000,527,$3427.61,13,$1689.10
6131,Denise Crosby,female,23,NSW,80000,900,$3373.20,8,$2650.00
6132,Valerie Leblanc,female,51,NSW,70000,984,$5131.56,11,$2013.00
6133,Ashley Norman,female,23,NSW,40000,129,$326.11,5,$1495.00
6134,Thomas Black,male,56,NSW,40000,150,$186.90,3,$644.70
6135,Rachel Love,female,63,NSW,20000,293,$303.84,3,$734.30
6136,Jill Holt,female,36,NSW,20000,501,$613.22,3,$838.60
6137,Tonya Thomas,female,29,QLD,90000,858,$4455.59,11,$2553.60
6138,William Hale,male,59,NSW,120000,36,$124.63,7,$1833.50
6139,Brian Huff,male,35,NSW,90000,562,$3108.14,12,$1428.25
6140,Brandon Robinson,male,35,VIC,50000,649,$1898.32,6,$817.70
6141,Catherine Garcia,female,35,NSW,30000,561,$1146.96,5,$875.00
6142,Christy Cline,female,29,NSW,80000,54,$169.13,7,$2692.50
6143,Dillon Bryant,male,17,NSW,100000,560,$3894.80,14,$1836.80
6144,Debra Green,female,28,ACT,80000,94,$341.78,8,$2557.50
6145,Marvin Salazar,male,41,QLD,90000,897,$4169.70,10,$1479.00
6146,Victoria Cain,female,69,NSW,20000,173,$174.21,2,$715.40
6147,Ruth Allen,female,63,QLD,70000,542,$1252.02,5,$2305.60
6148,Michele Drake,female,19,VIC,100000,514,$1948.06,8,$3403.80
6149,Terry Buchanan,male,54,QLD,40000,714,$1250.93,4,$687.40
6150,John Jimenez,male,46,VIC,120000,8,$36.96,8,$1708.10
6151,Lindsey Anderson,female,66,WA,30000,769,$1483.40,4,$943.00
6152,Angela Cameron,female,53,NSW,80000,320,$1804.80,12,$2047.50
6153,Eric Haney,male,36,VIC,40000,476,$1061.48,5,$819.00
6154,Colleen Griffin,female,66,SA,20000,92,$64.22,2,$562.80
6155,Ms. Valerie Edwards,female,35,NSW,160000,77,$924.00,24,$5194.00
6156,Renee Taylor,female,46,WA,40000,902,$1733.64,4,$1517.10
6157,Tammy Cox,female,58,NSW,40000,171,$396.38,5,$1297.40
6158,Briana Morrison,female,51,VIC,100000,794,$4648.87,12,$3087.60
6159,Christina Chambers,female,23,NSW,90000,160,$529.92,7,$3026.80
6160,Richard Palmer,male,37,QLD,70000,734,$2466.24,7,$1322.50
6161,Charles Black,male,49,QLD,120000,27,$174.15,13,$1575.10
6162,Karen Ortiz,female,23,NSW,90000,237,$981.18,9,$3315.20
6163,Christopher Martin,male,35,NSW,120000,193,$1094.31,12,$1649.20
6164,Tammy Davis,female,26,VIC,160000,539,$6192.03,23,$4351.20
6165,Michael Sherman,male,17,NSW,140000,400,$2769.20,14,$2624.60
6166,David Gilbert,male,41,QLD,80000,467,$2553.56,11,$1316.90
6167,Jacqueline Wood,female,26,QLD,60000,833,$2666.43,7,$2143.20
6168,Christina Pollard,female,37,ACT,100000,875,$2817.50,7,$2811.70
6169,Antonio Watts,male,70,NSW,160000,53,$631.34,23,$2705.00
